femaleallageagerange1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,2560,3718,3718,3718,3718,3718,3718,3718,3718,3718,4994,6215,6215,6215,6215,6215,6215,6215,6215,8212,8625,8625,8625,8625,8625,10579,11124,11124,11124,11124,11124,11892,13634,13634,13634,14469,16003,16003,16003,16003,17659,18617,18617,20538,20953,20953,22201,23649,25536,25896,27432,29748,31411,34980,41558,70252
femaleallageagerange2,0,0,0,0,0,0,0,0,0,0,91,348,348,348,348,348,348,348,2167,3718,3718,3718,4635,6215,6215,6215,6215,7431,8625,8625,8625,9844,11124,11124,11124,11124,11124,11124,12993,13634,13634,13634,14409,16003,16003,16003,16003,16003,16370,18617,18617,18617,18617,20565,20953,20953,20953,20953,20953,20953,23175,23649,23649,23649,25737,25896,25896,25896,25896,25896,27295,28585,28585,28585,30547,30929,30929,30929,30929,32089,33630,34169,35902,35902,35902,35956,38575,39121,40855,40855,42428,44384,46560,50220,52101,57573,62831,69046,79753,136969
femaleallageagerange3,0,0,0,0,0,0,0,0,63,348,348,348,348,348,348,348,348,348,2354,3718,3718,3718,5807,6215,6215,6215,6215,7777,8625,8625,8625,8973,11124,11124,11124,11124,11124,11378,13634,13634,13634,14350,16003,16003,16003,16003,16003,16876,18617,18617,18617,18910,20953,20953,20953,20953,20953,22104,23649,23649,23649,24656,25896,25896,25896,25896,26917,28585,28585,28634,30929,30929,30929,30929,30929,32475,33630,34341,35902,35902,35902,37891,38575,39384,40855,40855,42440,44593,45879,47982,50754,51139,55094,58854,61396,66249,72999,79536,111860,153844
femaleallageagerange4,0,0,0,0,0,0,0,73,348,348,348,348,348,348,348,348,348,1129,3718,3718,3718,4133,6215,6215,6215,6215,6282,8625,8625,8625,8936,11124,11124,11124,11124,11124,12400,13634,13634,13634,14362,16003,16003,16003,16003,16003,18046,18617,18617,18617,20394,20953,20953,20953,20953,21854,23649,23649,23649,25771,25896,25896,25896,25896,25896,27723,28585,28585,30490,30929,30929,30929,32362,33630,34014,35902,35902,35902,36997,38575,40287,40855,40855,42320,43750,45879,46888,49375,50903,51626,54645,56748,59674,61544,65290,70808,77894,88627,142859,153844
femaleallageagerange5,0,0,0,0,0,0,120,348,348,348,348,348,348,348,348,1243,3718,3718,3718,5345,6215,6215,6215,6215,6215,7902,8625,8625,8625,10709,11124,11124,11124,11124,11549,13634,13634,13634,13634,15692,16003,16003,16003,16003,18535,18617,18617,18617,20400,20953,20953,20953,20953,20953,22112,23649,23649,23649,25462,25896,25896,25896,25896,27236,28585,28585,29922,30929,30929,30929,30929,33069,33630,33914,35902,35902,36150,38575,38575,39624,40855,40855,41878,43790,45879,45879,48310,49650,50903,51631,54329,56912,59331,61794,65474,70407,77395,89246,148467,153844
femaleallageagerange6,0,0,0,0,0,0,145,348,348,348,348,348,348,348,2537,3718,3718,4131,6215,6215,6215,6215,7576,8625,8625,8625,10123,11124,11124,11124,11124,11868,13634,13634,13634,13634,15784,16003,16003,16003,16003,18388,18617,18617,18617,18805,20953,20953,20953,20953,20953,22478,23649,23649,23649,25820,25896,25896,25896,25896,27058,28585,28585,29455,30929,30929,30929,30929,33011,33630,34524,35902,35902,35902,37381,38575,38603,40855,40855,40855,43233,44147,45879,45879,48490,49488,50903,51272,53791,55976,58588,60816,62521,65146,68240,72071,77532,87909,136565,153844
femaleallageagerange7,0,0,0,0,0,0,0,233,348,348,348,348,348,348,348,2707,3718,3718,4342,6215,6215,6215,6215,6215,8074,8625,8625,8625,10246,11124,11124,11124,11124,11745,13634,13634,13634,14452,16003,16003,16003,16003,16635,18617,18617,18617,20672,20953,20953,20953,22222,23649,23649,23649,25496,25896,25896,25896,25896,27858,28585,28585,28749,30929,30929,30929,30929,33369,33630,33630,35736,35902,35902,36794,38575,38944,40855,40855,40855,42514,43515,45314,45879,47661,48712,50903,50903,52165,54496,55976,58192,60816,62688,65782,69543,73429,79026,96358,153844,153844
femaleallageagerange8,0,0,0,0,0,0,0,0,0,61,348,348,348,348,348,348,348,348,348,348,1598,3718,3718,3718,3718,6178,6215,6215,6215,6215,6215,6215,8285,8625,8625,8625,8625,9892,11124,11124,11124,11124,11984,13634,13634,13634,13634,14739,16003,16003,16003,16003,16076,18617,18617,18617,19905,20953,20953,20953,20953,22891,23649,23649,24939,25896,25896,25896,26325,28585,28585,29905,30929,30929,30929,33162,33630,34546,35902,35902,38173,39273,40855,40855,42090,43515,45180,47658,49958,50903,53974,55976,58804,62275,66913,72023,76071,82604,113404,153844
femaleallageagerange9,0,0,0,0,0,0,0,0,341,348,348,348,348,348,348,348,348,1250,3718,3718,3718,3718,3718,4698,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,8538,8625,8625,8625,8625,8625,8625,8625,10365,11124,11124,11124,11124,11124,13185,13634,13634,13634,13634,13634,15453,16003,16003,16003,16003,17916,18617,18617,18617,20577,20953,20953,20953,22252,23649,23649,24291,25896,25896,25896,27096,28585,28961,30929,30929,30929,32568,33630,35577,35902,38288,39104,40855,42945,44654,45974,50231,52544,54876,59334,64662,73185,87195,152857
femaleallageagerange10,0,0,0,178,348,348,348,3260,3718,3718,3718,3718,3718,3718,5132,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6893,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,9579,11124,11124,11124,11124,11124,11124,11124,11124,11124,11690,13634,13634,13634,13634,13634,13634,13634,15448,16003,16003,16003,16003,16003,18056,18617,18617,18617,18904,20953,20953,21011,23649,23649,24972,25896,25989,28585,28603,30929,30929,33577,34721,36282,39469,42132,44426,48383,52439,57855,66437,81075,140297
femaleallageagerange11,0,0,5,348,348,2152,3718,3718,3718,3718,3718,3718,3718,3718,4961,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6635,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,10725,11124,11124,11124,11124,11124,11124,11124,11124,11124,12274,13634,13634,13634,13634,13634,13634,13634,13634,15327,16003,16003,16003,16003,16712,18617,18617,18617,18617,19540,20953,20953,20953,21017,23649,23649,23737,25896,25896,27739,28585,30544,32538,34486,36380,40113,43947,51544,58592,71270,121889
femaleallageagerange12,0,61,348,348,3285,3718,3718,3718,3718,3718,3718,4292,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6618,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,10262,11124,11124,11124,11124,11124,11124,11124,11124,11124,11124,11124,11124,11124,12275,13634,13634,13634,13634,13634,13634,13634,13634,13634,13649,16003,16003,16003,16003,16003,16003,17815,18617,18617,18617,18617,19221,20953,20953,20953,22044,23649,23649,25699,25896,28384,29726,32009,33967,36917,40351,46387,52523,68358,132008
femaleallgeographyurban,0,0,0,0,0,0,0,0,0,0,116,348,348,348,348,348,348,348,348,1046,3718,3718,3718,3718,3718,5489,6215,6215,6215,6215,6215,6215,6215,8281,8625,8625,8625,8625,8625,9795,11124,11124,11124,11124,11124,11124,12935,13634,13634,13634,13634,15612,16003,16003,16003,16003,17772,18617,18617,18617,20598,20953,20953,20953,21060,23649,23649,23649,25806,25896,25896,25896,27407,28585,28658,30929,30929,30929,31970,33630,34651,35902,35902,37843,38745,40855,40855,43030,45199,46777,49566,50903,53836,56902,60384,64756,70766,78550,109924,153844
femaleallgeographyrural,0,0,0,0,0,0,0,0,0,28,348,348,348,348,348,348,348,348,348,459,3718,3718,3718,3718,3718,3718,4803,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,7808,8625,8625,8625,8625,8625,8625,8625,10140,11124,11124,11124,11124,11124,11124,11124,13210,13634,13634,13634,13634,13634,15252,16003,16003,16003,16003,16003,16856,18617,18617,18617,18617,19601,20953,20953,20953,20953,21679,23649,23649,24024,25896,25896,25896,26653,28585,28585,30562,30929,31216,33630,34341,35902,37494,39942,41059,43817,46827,50753,56686,66662,116846
femaleallgeographynortheast,0,0,0,0,0,0,0,0,110,348,348,348,348,348,348,348,348,348,993,3718,3718,3718,3718,3718,5179,6215,6215,6215,6215,6215,6215,6215,7496,8625,8625,8625,8625,8625,8625,10141,11124,11124,11124,11124,11124,11124,13161,13634,13634,13634,13634,15073,16003,16003,16003,16003,16864,18617,18617,18617,19978,20953,20953,20953,21647,23649,23649,23649,25752,25896,25896,25896,27713,28585,29078,30929,30929,30929,32630,33630,34855,35902,36111,38575,39580,40855,41933,44366,45879,48429,50903,52135,55467,58876,61578,65881,71696,79128,112587,153844
femaleallgeographymidwest,0,0,0,0,0,0,0,30,348,348,348,348,348,348,348,348,348,1342,3718,3718,3718,3718,3718,4838,6215,6215,6215,6215,6215,6215,6215,6570,8625,8625,8625,8625,8625,8625,10474,11124,11124,11124,11124,11124,11124,12851,13634,13634,13634,13634,13867,16003,16003,16003,16003,16003,17871,18617,18617,18617,19076,20953,20953,20953,20953,21301,23649,23649,23649,25404,25896,25896,25896,25896,28229,28585,28585,30914,30929,30929,32684,33630,34809,35902,35902,38250,38883,40855,41088,43515,45647,47328,50003,51342,54890,59472,64663,72616,84831,150113
femaleallgeographysouth,0,0,0,0,0,0,0,0,0,0,0,101,348,348,348,348,348,348,348,348,2925,3718,3718,3718,3718,3718,6157,6215,6215,6215,6215,6215,6215,6215,6215,8064,8625,8625,8625,8625,8625,8625,10751,11124,11124,11124,11124,11124,11124,13299,13634,13634,13634,13634,15549,16003,16003,16003,16003,16003,18606,18617,18617,18617,20729,20953,20953,20953,20953,22958,23649,23649,25578,25896,25896,25896,27744,28585,29140,30929,30929,30929,32981,33786,35902,35902,37568,39041,40855,41217,43957,46087,49501,51409,54910,59374,64542,72170,88679,153844
femaleallgeographywest,0,0,0,0,0,0,0,0,0,0,0,0,36,348,348,348,348,348,348,348,348,348,2952,3718,3718,3718,3718,4360,6215,6215,6215,6215,6215,6215,6215,8029,8625,8625,8625,8625,8625,9337,11124,11124,11124,11124,11124,11124,12133,13634,13634,13634,13634,15324,16003,16003,16003,16003,18430,18617,18617,19189,20953,20953,20953,20953,22453,23649,23649,25067,25896,25896,25896,27804,28585,29564,30929,30929,30929,33380,33692,35902,35902,36963,38604,40855,40855,42634,44637,46391,49304,50903,53727,56851,60556,65079,70980,79240,115030,153844
femalealleducationno-highschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,348,348,348,348,348,348,2596,3718,3718,3718,3718,3718,3718,3718,3949,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6883,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,8625,10206,11124,11124,11124,11124,11124,11124,11124,11124,11124,11634,13634,13634,13634,13634,13634,13634,13634,15798,16003,16003,16003,16003,16483,18617,18617,18617,19916,20953,20953,22001,23649,25327,25896,28783,31325,36012,42722,79761
femalealleducationhighschool,0,0,0,0,0,0,127,348,348,348,348,348,348,348,1351,3718,3718,3718,3718,4668,6215,6215,6215,6215,6215,6215,6215,6650,8625,8625,8625,8625,8625,8625,8625,11071,11124,11124,11124,11124,11124,11124,11228,13634,13634,13634,13634,13634,13634,15504,16003,16003,16003,16003,16003,16493,18617,18617,18617,18617,18617,20649,20953,20953,20953,20953,20953,22161,23649,23649,23649,25014,25896,25896,25896,25896,26408,28585,28585,28596,30929,30929,30929,31213,33630,33630,35807,35902,37362,38575,40370,40855,43330,45844,48804,51015,55020,60636,70794,120328
femalealleducationassociate,0,0,0,0,214,348,348,348,348,348,348,494,3718,3718,3838,6215,6215,6215,6215,6215,7410,8625,8625,8625,9302,11124,11124,11124,11124,11124,13600,13634,13634,13634,14226,16003,16003,16003,16003,16003,17636,18617,18617,18617,19352,20953,20953,20953,20953,20953,21958,23649,23649,23649,23649,24176,25896,25896,25896,25896,25896,25896,25896,28362,28585,28585,29061,30929,30929,30929,30929,30929,30929,33580,33630,34345,35902,35902,35902,35902,38490,38575,38819,40855,40855,40855,42549,43515,45402,45879,48477,50697,50903,53958,56951,60802,66243,72719,80387,132284
femalealleducationbachelors,0,0,0,0,272,348,348,348,348,348,348,348,1384,3718,3718,4926,6215,6215,6215,7016,8625,8625,10042,11124,11124,11124,12459,13634,13634,15006,16003,16003,16058,18617,18617,19575,20953,20953,20953,21651,23649,23649,23831,25896,25896,25896,25896,26472,28585,28585,28585,30742,30929,30929,30929,30929,32781,33630,33630,34769,35902,35902,35902,35902,36702,38575,38644,40855,40855,40855,40855,41598,43515,43585,45879,45879,46533,48552,48995,50903,50903,51855,53802,55976,56685,58563,60816,60816,63274,65570,66892,69626,71963,75452,80250,86992,96210,152280,153844,153844
femalealleducationadvanced,0,0,144,348,348,348,348,348,2740,3718,4714,6215,6915,8625,8625,11073,11124,12150,13634,15748,16003,18316,18617,19789,20953,20962,23649,23649,24978,25896,25896,27941,28585,29707,30929,30929,30929,30929,33205,33630,33630,34452,35902,35902,35902,35902,37727,38575,38575,40089,40855,40855,40855,41122,43515,43515,44118,45879,45879,45879,46946,48552,49099,50903,50903,50903,50903,51579,53607,53607,55113,55976,55995,58531,58531,60816,60816,61380,63472,64161,65836,65836,68447,70845,71856,73836,75907,76993,80188,82209,85474,89110,94694,143726,153844,153844,153844,153844,153844,153844
femaleblackageagerange1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,2038,3773,3773,3773,3773,3773,3773,3773,3773,3773,6137,6285,6285,6285,6285,6285,6285,6285,8659,8678,8678,8678,9044,11108,11108,11108,11108,11108,13180,13639,13639,13915,15896,15896,15896,17856,18500,18500,19711,21014,21014,21220,23598,24575,25799,25960,28980,30858,32097,48052
femaleblackageagerange2,0,0,0,0,0,0,0,81,353,353,353,353,353,2222,3773,3773,3773,3773,4513,6285,6285,6285,6285,8454,8678,8678,8678,8678,10618,11108,11108,11108,11108,11108,11108,11108,11108,11108,13493,13639,13639,13639,13639,13898,15896,15896,15896,15896,15896,15896,15896,17357,18500,18500,18500,18500,19820,21014,21014,21014,21014,21014,21014,21014,21014,21274,23598,23629,25799,25799,25799,25799,25799,25799,27970,28674,28674,28674,29161,30858,30858,30858,30858,30858,30858,31947,33662,34798,35857,35857,35857,37130,39106,42496,44634,48728,60398,69151,77327,113485
femaleblackageagerange3,0,0,0,0,0,229,353,353,2850,3773,3773,3773,4308,6285,6285,6285,6285,6285,6285,8080,8678,8678,8678,8678,10155,11108,11108,11108,11108,11934,13639,13639,13639,13639,13639,15370,15896,15896,15896,15896,15896,15896,15896,15896,18167,18500,18500,18500,19567,21014,21014,21014,21014,21014,21014,22780,23598,23598,23598,23598,23598,23598,25520,25799,25799,25799,25799,25799,25799,26258,28674,28674,28674,28804,30858,30858,30858,30858,30858,32260,33662,33662,34633,35857,35857,35857,36930,38461,39928,40885,40885,41225,43706,45938,49243,54269,60246,67403,81231,112923
femaleblackageagerange4,0,0,0,0,0,0,159,353,353,353,353,353,471,3773,3773,4785,6285,6285,6285,6285,7234,8678,8678,8678,11095,11108,11108,11108,11108,11108,12241,13639,13639,13639,15565,15896,15896,15896,15896,15896,15896,17293,18500,18500,18500,18500,18500,18796,21014,21014,21014,21014,21014,21014,21014,23581,23598,23598,25041,25799,25799,25799,25799,25799,25799,25799,25799,27356,28674,28674,28674,30743,30858,30858,30858,32132,33662,34400,35857,35857,35857,35857,36047,38461,39130,40885,40885,43065,44844,47344,50771,50771,52854,55164,56354,60428,61152,66754,78500,120318
femaleblackageagerange5,0,0,0,0,0,0,351,353,353,353,353,353,3067,3773,3773,6088,6285,6285,6285,6285,6285,6916,8678,8678,8678,8678,8678,10575,11108,11108,11108,11108,12191,13639,13639,13639,13639,13662,15896,15896,15896,15896,15896,17779,18500,18500,18500,18500,20744,21014,21014,21014,21014,21014,22801,23598,23598,23598,25304,25799,25799,25799,25799,25799,25799,25799,25799,28381,28685,30858,30858,30858,30858,30858,31773,33662,33662,35375,35857,36298,38461,38461,38461,40340,40885,40973,43490,45912,45938,47442,49296,50771,50771,53784,56907,58685,64281,68155,77760,118061
femaleblackageagerange6,0,0,0,0,0,0,0,0,287,353,353,353,1376,3773,3773,4180,6285,6285,6285,6285,7469,8678,8678,8678,8817,11108,11108,11108,11108,11108,11108,11108,12910,13639,13639,13639,13639,13639,13639,13949,15896,15896,15896,15911,18500,18500,18500,18500,18500,19173,21014,21014,21014,21014,21014,21014,21605,23598,23598,23598,25159,25799,25799,25799,25799,25799,25799,25799,27741,28674,28674,30685,30858,30858,30858,33501,33895,35857,35857,36574,38461,38461,39353,40885,40885,40885,42912,45938,45938,47601,48557,50494,54501,57897,62041,66292,70077,72573,78035,163492
femaleblackageagerange7,0,0,0,0,0,0,0,197,353,353,964,3773,3773,3773,3773,3773,3773,6272,6285,6285,6285,6285,8377,8678,8678,9875,11108,11108,11108,11108,11804,13639,13639,13639,15001,15896,15896,15896,15896,15896,15896,17330,18500,18500,18500,20224,21014,21014,21014,22387,23598,23598,23714,25799,25799,25799,25799,25799,26535,28674,28674,28674,29317,30858,30858,30858,30858,31887,33662,34404,35857,35857,35857,38096,38461,39304,40885,40885,40885,40885,42986,45074,45938,47810,50000,50771,50771,51287,53738,55065,56771,61113,63282,65627,68178,73249,78241,107215,177057,177057
femaleblackageagerange8,0,0,0,0,0,0,0,0,0,0,0,88,353,353,353,353,353,353,3690,3773,3773,4034,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,7617,8678,8678,8678,8678,8678,8678,8678,8678,10812,11108,11108,11108,11108,11108,12635,13639,13639,13639,13639,13639,13639,14226,15896,15896,15896,15896,15896,15896,15896,16198,18500,18500,19956,21014,21014,21014,23187,23598,23598,24705,25799,25799,25799,27230,30196,30858,30858,33362,33714,35857,37998,38461,39153,40885,40885,41792,43490,44336,46315,48557,50348,51384,55159,62082,69027,74116,156968
femaleblackageagerange9,0,0,0,0,0,0,0,0,0,0,0,180,353,353,353,839,3773,3773,3773,5642,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,8120,8678,8678,8678,8678,8678,8678,8678,11108,11108,11108,11108,11108,12778,13639,13639,13639,13639,13639,15158,15896,15896,15896,15896,15896,15896,16072,18500,18500,20110,21014,21014,21223,24196,25799,25799,25901,28815,30858,30858,31284,33662,35189,35857,36556,38790,42157,43490,45621,45938,46251,50044,56726,61113,61113,61901,70435,157775
femaleblackageagerange10,0,0,60,353,353,353,802,3773,3773,3773,3773,3773,3773,3773,4914,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,8242,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8849,11108,11108,11108,11108,11108,11108,11108,11108,11108,11108,11108,11108,12488,13639,13639,13639,13639,13639,13639,13639,15599,15896,15896,18079,18500,18500,18500,18500,19972,21457,23598,26281,28674,28674,30262,30858,33407,34304,36593,41301,43490,47898,61309,65980,65980,72224,86579
femaleblackageagerange11,0,0,0,0,0,0,0,0,332,353,2642,3773,3773,3773,3773,3773,3773,3773,3773,3773,3773,3773,3773,3773,3773,4727,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,8341,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,10565,11108,11108,11108,11108,11610,13639,13639,13639,13639,13639,13639,13639,13639,14814,15896,15896,15896,15896,15896,17811,18707,21014,21014,21014,21014,21014,21248,23598,25471,26369,28674,28962,33091,35857,36448,63029
femaleblackageagerange12,0,0,303,353,353,2821,3773,3773,3773,3773,3773,3773,3773,3773,3773,5622,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,8493,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,9943,11108,11108,11108,11108,11108,11108,11108,11108,11108,13545,13639,13639,13639,13639,13639,13639,13639,13639,13639,13639,15203,15896,15896,15896,17716,18500,18500,20268,21014,21014,23210,25652,35626,41271,94236
femaleblackgeographyurban,0,0,0,0,0,0,0,0,0,0,0,0,123,353,353,353,353,353,353,661,3773,3773,3773,3773,3773,4929,6285,6285,6285,6285,6285,6285,6285,6285,8204,8678,8678,8678,8678,8678,10431,11108,11108,11108,11108,11108,12350,13639,13639,13639,13639,13718,15896,15896,15896,15896,15896,16889,18500,18500,18500,18840,21014,21014,21014,21014,21014,22954,23598,23598,25205,25799,25799,25799,25799,25799,28394,28674,29418,30858,30858,30858,31900,33662,35049,35857,35857,38294,39013,40885,41148,44036,45938,49324,51443,55602,60577,66701,75089,125807
femaleblackgeographyrural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,353,353,353,353,353,1263,3773,3773,3773,3773,3773,3773,3773,4055,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,8326,8678,8678,8678,8678,8678,8678,8678,10094,11108,11108,11108,11108,11108,11108,11108,11108,11924,13639,13639,13639,13639,13639,13639,15838,15896,15896,15896,15896,15896,15896,18007,18500,18500,18500,19466,21014,21014,21014,21014,21014,22762,23598,24233,25799,25799,28389,29264,30858,31181,35413,39129,44490,50303,59509,131461
femaleblackgeographynortheast,0,0,0,0,0,0,0,0,0,0,0,0,49,353,353,353,353,353,353,353,353,2590,3773,3773,3773,3773,3773,5838,6285,6285,6285,6285,6285,6285,6285,7269,8678,8678,8678,8678,8678,8678,10971,11108,11108,11108,11108,11108,12219,13639,13639,13639,13639,13639,13639,15663,15896,15896,15896,15896,17429,18500,18500,18500,20920,21014,21014,21014,22632,23598,23598,24503,25799,25799,25799,25799,25799,27464,28674,29000,30858,30858,30858,30858,32718,33662,34503,35857,37779,38461,40477,42443,45663,47063,50646,53858,59020,66224,76732,138395
femaleblackgeographymidwest,0,0,0,0,0,0,0,0,0,0,42,353,353,353,353,353,353,353,587,3773,3773,3773,3773,3773,3773,4704,6285,6285,6285,6285,6285,6285,6285,6285,7308,8678,8678,8678,8678,8678,9339,11108,11108,11108,11108,11223,13639,13639,13639,13639,13639,15487,15896,15896,15896,15896,15896,18329,18500,18500,18853,21014,21014,21014,21014,21392,23598,23598,23598,25395,25799,25799,25799,25799,26717,28674,28674,30596,30858,30858,30858,31190,33662,34063,35857,35857,37087,38461,39293,40885,41745,44566,47275,50273,51213,54529,58563,65567,72523,125815
femaleblackgeographysouth,0,0,0,0,0,0,0,0,0,0,0,0,0,222,353,353,353,353,353,578,3773,3773,3773,3773,3773,4717,6285,6285,6285,6285,6285,6285,6285,6285,6285,6641,8678,8678,8678,8678,8678,8678,9944,11108,11108,11108,11108,11108,11108,12086,13639,13639,13639,13639,13640,15896,15896,15896,15896,15896,15896,17955,18500,18500,18500,19234,21014,21014,21014,21014,21014,21653,23598,23598,24999,25799,25799,25799,25799,25973,28674,28674,30127,30858,30858,32679,34890,35857,35857,38229,39991,40885,43018,45740,48796,52480,58201,63693,72148,122160
femaleblackgeographywest,0,0,0,0,0,0,0,0,0,0,0,0,0,119,353,353,353,353,353,353,2928,3773,3773,3773,3773,3773,5437,6285,6285,6285,6285,6285,6285,6304,8678,8678,8678,8678,9648,11108,11108,11108,11108,11108,11680,13639,13639,13639,13639,13639,15803,15896,15896,15896,17449,18500,18500,18500,18500,19948,21014,21014,21014,21014,23300,23598,23598,24177,25799,25799,25799,28591,28674,28871,30858,30858,30858,30858,31746,33662,33662,35342,35857,37271,38461,39638,40885,40885,40885,43236,46078,48557,50734,52485,58956,61190,65648,71194,76563,136286
femaleblackeducationno-highschool,0,0,0,0,0,0,0,0,0,0,28,353,353,353,353,353,353,3164,3773,3773,3773,3773,3773,3773,3773,3773,3993,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,6285,8149,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,10755,11108,11108,11108,11108,11108,11108,11108,11108,12137,13639,13639,13639,13639,13639,13639,14848,15896,15896,15896,15896,15896,18111,18500,18500,18500,19898,21014,21014,21014,23487,25654,26069,28830,30858,35065,38388,50893,69744
femaleblackeducationhighschool,0,0,0,0,0,0,19,353,353,353,353,1063,3773,3773,3773,3773,5307,6285,6285,6285,6285,6285,6285,6285,7002,8678,8678,8678,8678,8678,8678,10591,11108,11108,11108,11108,11108,11108,13197,13639,13639,13639,13639,13639,13639,15850,15896,15896,15896,15896,15896,15896,15896,17594,18500,18500,18500,18500,19436,21014,21014,21014,21014,21014,21014,21256,23598,23598,23598,23773,25799,25799,25799,25799,25799,25799,25799,28438,28674,28674,29955,30858,30858,30858,30858,33166,33662,34850,35857,35926,38461,38811,40885,42046,45357,47108,50543,54722,61916,105829
femaleblackeducationassociate,0,0,0,0,225,353,353,353,627,3773,3773,5784,6285,6285,6285,7812,8678,8678,10775,11108,11108,11108,11627,13639,13639,13639,13639,13639,13639,15585,15896,15896,15896,15896,16192,18500,18500,18500,18500,18649,21014,21014,21014,21014,21014,21014,23377,23598,23598,23598,23598,23746,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,26870,28674,28674,28674,28674,28719,30858,30858,30858,30858,30858,30858,30858,32505,33662,34121,35857,35857,35857,35857,36775,38461,38461,38461,39402,40885,40885,42741,43490,48195,50193,53285,54081,59861,62922,70903,138002
femaleblackeducationbachelors,0,0,0,151,353,1223,3773,5731,6285,6285,7154,9160,11108,11108,11108,11108,11108,13238,13639,13744,15896,15896,16551,18500,18500,20038,21014,21014,21014,21495,23598,23598,24117,25799,25799,25799,25799,25799,25799,25799,27825,28674,28674,30491,30858,30858,30858,30858,31537,33662,34152,35857,35857,35857,35857,35857,35857,35857,36649,38461,38461,39883,40885,40885,40885,40885,40885,40885,42648,43490,43490,44508,45938,45938,45938,46523,48557,48557,50537,50771,50771,53111,54072,55851,56008,59372,61113,61923,65089,65980,68344,69073,70991,73589,75764,80717,86838,95615,160340,177057
femaleblackeducationadvanced,0,0,0,277,353,353,1696,4580,6455,8678,8678,10066,11108,11108,11559,13639,16757,20205,21014,21014,21014,21014,21844,23598,25170,25799,25901,28674,30390,30858,30858,30858,31759,33662,33662,33662,33662,34759,35857,35857,35857,38275,38461,38461,38461,39153,40885,40885,40885,40885,40885,40885,41257,43490,43490,43490,44451,45938,45938,45938,47153,48636,50771,50771,50771,50771,51936,53738,54643,55851,55851,58198,58379,60038,61113,61113,61113,61113,62540,65261,65980,65980,65980,67649,68729,70183,71084,73622,73622,75810,76073,76244,80870,84407,86584,91820,97490,177057,177057,177057
femalehispanicageagerange1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,215,215,215,215,215,215,215,215,215,215,215,2481,3654,3654,3654,3654,3654,3654,3654,3654,3873,6223,6223,6223,6223,6223,6223,6223,7575,8584,8584,8584,8584,9157,11110,11110,11110,11110,11110,11749,13646,13646,13646,14705,15859,15859,15859,15859,17958,18495,20146,20853,20853,21542,23712,25611,27113,32617,51027
